84,2,739,110,61,111,1,-1,-1,-1
85,2,746,111,59,108,1,-1,-1,-1
86,2,753,113,58,105,1,-1,-1,-1
87,2,760,114,56,103,1,-1,-1,-1
88,2,767,115,55,100,1,-1,-1,-1
89,2,774,116,54,98,1,-1,-1,-1
90,2,781,118,52,95,1,-1,-1,-1
91,2,788,119,51,92,1,-1,-1,-1
92,2,795,120,49,90,1,-1,-1,-1
93,2,802,121,48,88,1,-1,-1,-1
94,2,809,123,46,84,1,-1,-1,-1
95,2,815,124,46,82,1,-1,-1,-1
96,2,822,125,44,80,1,-1,-1,-1
97,2,829,126,43,77,1,-1,-1,-1
98,2,836,128,41,74,1,-1,-1,-1
99,2,843,129,40,72,1,-1,-1,-1
100,2,850,130,38,69,1,-1,-1,-1
101,2,857,131,37,67,1,-1,-1,-1
102,2,864,132,35,65,1,-1,-1,-1
103,2,871,134,34,61,1,-1,-1,-1
104,2,878,135,32,59,1,-1,-1,-1
105,2,885,136,31,57,1,-1,-1,-1
106,2,892,137,29,54,1,-1,-1,-1
107,2,899,139,28,51,1,-1,-1,-1
108,2,906,140,26,49,1,-1,-1,-1
181,3,393,358,171,73,1,-1,-1,-1
182,3,358,335,220,94,1,-1,-1,-1
183,3,330,316,258,114,1,-1,-1,-1
184,3,300,297,291,133,1,-1,-1,-1
184,5,141,287,187,142,1,-1,-1,-1
185,3,279,282,314,147,1,-1,-1,-1
185,5,134,274,202,155,1,-1,-1,-1
186,3,262,266,330,163,1,-1,-1,-1
186,5,124,258,219,170,1,-1,-1,-1
187,3,248,252,343,177,1,-1,-1,-1
187,5,116,243,234,185,1,-1,-1,-1
188,3,234,235,357,193,1,-1,-1,-1
188,5,111,226,249,202,1,-1,-1,-1
189,3,225,222,361,206,1,-1,-1,-1
189,5,109,215,256,213,1,-1,-1,-1
190,3,207,208,384,220,1,-1,-1,-1
190,5,104,199,265,229,1,-1,-1,-1
191,3,189,195,406,233,1,-1,-1,-1
191,5,103,188,268,240,1,-1,-1,-1
192,3,171,182,429,246,1,-1,-1,-1
192,5,104,179,266,249,1,-1,-1,-1
192,6,329,195,121,228,1,-1,-1,-1
193,3,153,169,452,259,1,-1,-1,-1
193,5,107,172,262,256,1,-1,-1,-1
193,6,323,187,125,238,1,-1,-1,-1
194,3,135,156,475,272,1,-1,-1,-1
194,5,112,163,259,265,1,-1,-1,-1
194,6,317,180,129,247,1,-1,-1,-1
195,3,118,143,496,284,1,-1,-1,-1
195,5,116,154,255,274,1,-1,-1,-1
195,6,313,172,130,253,1,-1,-1,-1
196,3,100,130,519,297,1,-1,-1,-1
196,5,120,145,250,283,1,-1,-1,-1
196,6,309,161,134,265,1,-1,-1,-1
197,3,82,117,542,310,1,-1,-1,-1
197,5,126,136,241,286,1,-1,-1,-1
197,6,310,153,128,259,1,-1,-1,-1
198,3,64,104,565,323,1,-1,-1,-1
198,5,135,129,222,276,1,-1,-1,-1
198,6,310,145,120,245,1,-1,-1,-1
199,3,46,91,587,336,1,-1,-1,-1
199,5,141,123,209,272,1,-1,-1,-1
199,6,310,140,113,235,1,-1,-1,-1
200,3,28,78,610,349,1,-1,-1,-1
200,5,144,119,199,271,1,-1,-1,-1
200,6,304,135,112,236,1,-1,-1,-1
201,3,11,65,632,362,1,-1,-1,-1
201,5,148,116,190,271,1,-1,-1,-1
201,6,301,132,109,236,1,-1,-1,-1
202,3,-6,51,654,375,1,-1,-1,-1
202,5,151,115,181,271,1,-1,-1,-1
202,6,295,126,108,238,1,-1,-1,-1
203,3,-24,38,676,388,1,-1,-1,-1
203,5,152,113,175,271,1,-1,-1,-1
203,6,290,122,106,239,1,-1,-1,-1
204,3,-42,25,699,401,1,-1,-1,-1
204,5,153,110,165,264,1,-1,-1,-1
204,6,285,115,103,235,1,-1,-1,-1
205,3,-60,12,722,414,1,-1,-1,-1
205,5,154,106,156,255,1,-1,-1,-1
205,6,280,109,97,224,1,-1,-1,-1
206,3,-78,0,745,426,1,-1,-1,-1
206,5,153,102,142,239,1,-1,-1,-1
206,6,273,105,91,214,1,-1,-1,-1
207,3,-95,-13,766,439,1,-1,-1,-1
207,5,150,100,137,233,1,-1,-1,-1
207,6,267,101,88,212,1,-1,-1,-1
208,3,-113,-26,789,451,1,-1,-1,-1
208,5,145,98,133,234,1,-1,-1,-1
208,6,260,99,87,213,1,-1,-1,-1
209,3,-131,-39,812,464,1,-1,-1,-1
209,5,142,96,132,236,1,-1,-1,-1
209,6,257,97,85,215,1,-1,-1,-1
210,3,-149,-52,835,477,1,-1,-1,-1
210,5,141,95,128,235,1,-1,-1,-1
210,6,254,94,83,213,1,-1,-1,-1
211,3,-167,-65,857,490,1,-1,-1,-1
211,5,140,94,126,234,1,-1,-1,-1
211,6,252,90,82,212,1,-1,-1,-1
212,3,-185,-78,880,503,1,-1,-1,-1
212,5,138,92,124,232,1,-1,-1,-1
212,6,247,86,78,203,1,-1,-1,-1
213,3,-202,-92,902,517,1,-1,-1,-1
213,5,133,89,122,232,1,-1,-1,-1
213,6,241,84,73,193,1,-1,-1,-1
214,3,-220,-105,925,530,1,-1,-1,-1
214,5,129,87,114,221,1,-1,-1,-1
214,6,237,81,70,186,1,-1,-1,-1
215,3,-238,-118,947,542,1,-1,-1,-1
215,5,123,85,110,218,1,-1,-1,-1
215,6,228,81,70,183,1,-1,-1,-1
216,3,-256,-131,970,555,1,-1,-1,-1
216,5,118,83,106,215,1,-1,-1,-1
216,6,222,81,72,181,1,-1,-1,-1
217,3,-274,-144,993,568,1,-1,-1,-1
217,5,114,82,104,215,1,-1,-1,-1
217,6,219,81,73,179,1,-1,-1,-1
218,3,-292,-157,1016,581,1,-1,-1,-1
218,5,110,83,102,212,1,-1,-1,-1
218,6,212,78,74,179,1,-1,-1,-1
219,3,-309,-170,1037,594,1,-1,-1,-1
219,5,107,85,101,208,1,-1,-1,-1
219,6,203,78,74,175,1,-1,-1,-1
220,5,101,85,101,204,1,-1,-1,-1
220,6,188,75,74,177,1,-1,-1,-1
221,5,95,86,99,199,1,-1,-1,-1
221,6,176,75,72,176,1,-1,-1,-1
222,5,84,85,100,200,1,-1,-1,-1
222,6,167,75,72,175,1,-1,-1,-1
223,5,74,86,100,198,1,-1,-1,-1
223,6,161,76,72,173,1,-1,-1,-1
224,5,61,85,99,200,1,-1,-1,-1
224,6,155,77,73,172,1,-1,-1,-1
225,5,56,84,99,200,1,-1,-1,-1
225,6,151,78,73,170,1,-1,-1,-1
226,5,53,86,98,198,1,-1,-1,-1
226,6,138,77,73,167,1,-1,-1,-1
227,5,49,85,99,200,1,-1,-1,-1
227,6,125,76,72,165,1,-1,-1,-1
228,5,44,85,99,199,1,-1,-1,-1
228,6,113,75,69,159,1,-1,-1,-1
229,5,38,85,100,199,1,-1,-1,-1
229,6,106,76,71,165,1,-1,-1,-1
230,5,30,85,98,196,1,-1,-1,-1
230,6,100,77,72,165,1,-1,-1,-1
231,5,23,85,96,194,1,-1,-1,-1
231,6,96,79,72,163,1,-1,-1,-1
232,5,13,86,96,194,1,-1,-1,-1
232,6,90,79,74,163,1,-1,-1,-1
233,5,8,87,95,194,1,-1,-1,-1
233,6,84,79,75,163,1,-1,-1,-1
234,5,4,89,94,190,1,-1,-1,-1
234,6,74,79,76,161,1,-1,-1,-1
235,5,2,91,93,185,1,-1,-1,-1
235,6,64,80,76,161,1,-1,-1,-1
235,9,71,81,47,136,1,-1,-1,-1
236,5,1,94,92,182,1,-1,-1,-1
236,6,57,95,70,146,1,-1,-1,-1
236,9,69,81,47,138,1,-1,-1,-1
237,5,0,95,91,180,1,-1,-1,-1
237,6,46,85,74,156,1,-1,-1,-1
237,9,67,81,48,140,1,-1,-1,-1
238,5,-1,99,89,177,1,-1,-1,-1
238,6,39,83,76,159,1,-1,-1,-1
238,9,64,81,49,143,1,-1,-1,-1
239,5,-4,111,82,166,1,-1,-1,-1
239,6,36,84,76,160,1,-1,-1,-1
239,9,62,81,50,145,1,-1,-1,-1
240,5,-10,116,78,162,1,-1,-1,-1
240,6,32,85,78,159,1,-1,-1,-1
240,9,60,81,50,147,1,-1,-1,-1
241,5,-12,121,73,159,1,-1,-1,-1
241,6,28,83,79,160,1,-1,-1,-1
241,9,57,82,51,148,1,-1,-1,-1
242,5,-17,124,72,156,1,-1,-1,-1
242,6,22,83,79,160,1,-1,-1,-1
242,9,55,82,52,150,1,-1,-1,-1
243,5,-21,127,70,153,1,-1,-1,-1
243,6,15,83,79,159,1,-1,-1,-1
243,9,53,82,52,153,1,-1,-1,-1
244,5,-26,130,69,150,1,-1,-1,-1
244,6,9,83,79,159,1,-1,-1,-1
244,9,50,82,54,155,1,-1,-1,-1
245,5,-30,133,67,146,1,-1,-1,-1
245,6,3,83,78,159,1,-1,-1,-1
245,9,48,82,54,157,1,-1,-1,-1
246,5,-35,136,66,143,1,-1,-1,-1
246,6,0,84,75,153,1,-1,-1,-1
246,9,46,83,54,158,1,-1,-1,-1
247,5,-39,140,65,139,1,-1,-1,-1
247,6,-1,85,73,150,1,-1,-1,-1
247,9,44,83,55,160,1,-1,-1,-1
248,5,-44,143,64,136,1,-1,-1,-1
248,6,-1,85,73,149,1,-1,-1,-1
248,9,41,83,56,163,1,-1,-1,-1
249,5,-48,146,62,133,1,-1,-1,-1
249,6,-2,84,74,152,1,-1,-1,-1
249,9,39,83,57,165,1,-1,-1,-1
250,5,-52,149,60,130,1,-1,-1,-1
250,6,-3,89,72,148,1,-1,-1,-1
250,9,37,83,57,167,1,-1,-1,-1
251,5,-57,152,59,126,1,-1,-1,-1
251,6,-7,90,72,146,1,-1,-1,-1
251,9,34,83,58,169,1,-1,-1,-1
252,5,-61,155,58,123,1,-1,-1,-1
252,6,-11,90,71,146,1,-1,-1,-1
252,9,32,84,59,171,1,-1,-1,-1
253,5,-66,158,57,120,1,-1,-1,-1
253,6,-15,91,70,144,1,-1,-1,-1
253,9,30,84,59,173,1,-1,-1,-1
254,5,-70,161,55,117,1,-1,-1,-1
254,6,-19,91,70,144,1,-1,-1,-1
254,9,27,84,60,175,1,-1,-1,-1
255,5,-75,164,54,114,1,-1,-1,-1
255,6,-23,92,69,143,1,-1,-1,-1
255,9,25,84,61,177,1,-1,-1,-1
256,5,-79,167,52,111,1,-1,-1,-1
256,6,-27,92,69,142,1,-1,-1,-1
256,9,23,84,61,179,1,-1,-1,-1
257,5,-84,170,51,107,1,-1,-1,-1
257,6,-31,93,68,141,1,-1,-1,-1
257,9,20,85,63,181,1,-1,-1,-1
258,5,-88,173,49,104,1,-1,-1,-1
258,6,-35,94,68,139,1,-1,-1,-1
258,9,18,85,63,183,1,-1,-1,-1
259,5,-92,176,47,101,1,-1,-1,-1
259,6,-40,94,68,139,1,-1,-1,-1
259,9,16,85,63,185,1,-1,-1,-1
260,5,-97,179,46,98,1,-1,-1,-1
260,6,-44,95,67,138,1,-1,-1,-1
260,9,14,85,64,187,1,-1,-1,-1
261,5,-101,182,44,95,1,-1,-1,-1
261,6,-48,95,67,137,1,-1,-1,-1
261,9,11,85,65,189,1,-1,-1,-1
262,5,-106,185,43,92,1,-1,-1,-1
262,6,-52,96,66,136,1,-1,-1,-1
262,9,9,85,66,192,1,-1,-1,-1
263,5,-110,189,41,87,1,-1,-1,-1
263,6,-56,96,66,135,1,-1,-1,-1
263,9,7,86,66,193,1,-1,-1,-1
264,5,-115,192,40,84,1,-1,-1,-1
264,6,-60,97,65,134,1,-1,-1,-1
264,9,4,86,67,195,1,-1,-1,-1
265,5,-119,195,38,81,1,-1,-1,-1
265,6,-64,97,65,133,1,-1,-1,-1
265,9,2,86,68,197,1,-1,-1,-1
266,5,-124,198,37,78,1,-1,-1,-1
266,6,-68,98,65,132,1,-1,-1,-1
267,5,-128,201,35,75,1,-1,-1,-1
267,6,-72,99,65,131,1,-1,-1,-1
268,5,-132,204,33,72,1,-1,-1,-1
268,6,-76,99,64,130,1,-1,-1,-1
269,5,-137,207,32,69,1,-1,-1,-1
269,6,-80,100,63,129,1,-1,-1,-1
270,5,-141,210,30,65,1,-1,-1,-1
270,6,-84,100,63,128,1,-1,-1,-1
271,5,-146,213,29,62,1,-1,-1,-1
271,6,-89,101,63,127,1,-1,-1,-1
272,6,-93,101,63,127,1,-1,-1,-1
273,6,-97,102,62,125,1,-1,-1,-1
274,6,-101,103,62,124,1,-1,-1,-1
275,6,-105,103,61,123,1,-1,-1,-1
276,6,-109,104,60,122,1,-1,-1,-1
277,6,-113,104,60,122,1,-1,-1,-1
278,6,-117,105,59,120,1,-1,-1,-1
279,6,-121,105,59,120,1,-1,-1,-1
280,6,-125,106,58,118,1,-1,-1,-1
340,12,80,351,175,79,1,-1,-1,-1
341,12,80,328,224,102,1,-1,-1,-1
342,12,75,309,257,120,1,-1,-1,-1
343,12,64,288,295,140,1,-1,-1,-1
344,12,57,272,322,156,1,-1,-1,-1
344,13,325,358,154,72,1,-1,-1,-1
345,12,59,256,347,172,1,-1,-1,-1
345,13,304,339,193,91,1,-1,-1,-1
346,12,60,242,360,186,1,-1,-1,-1
346,13,289,323,222,107,1,-1,-1,-1
347,12,58,225,377,203,1,-1,-1,-1
347,13,276,306,250,124,1,-1,-1,-1
348,12,55,210,389,217,1,-1,-1,-1
348,13,266,290,272,140,1,-1,-1,-1
349,12,53,190,403,237,1,-1,-1,-1
349,13,257,271,295,158,1,-1,-1,-1
350,12,55,176,406,251,1,-1,-1,-1
350,13,252,256,310,173,1,-1,-1,-1
351,12,58,162,406,265,1,-1,-1,-1
351,13,249,239,320,188,1,-1,-1,-1
352,12,63,153,399,273,1,-1,-1,-1
352,13,248,227,323,200,1,-1,-1,-1
353,12,67,145,390,282,1,-1,-1,-1
353,13,314,234,301,193,1,-1,-1,-1
354,12,74,139,376,288,1,-1,-1,-1
354,13,341,235,291,192,1,-1,-1,-1
355,12,79,131,365,295,1,-1,-1,-1
355,13,337,224,306,203,1,-1,-1,-1
355,15,347,198,131,228,1,-1,-1,-1
356,12,84,123,354,303,1,-1,-1,-1
356,13,332,213,323,214,1,-1,-1,-1
356,15,344,186,137,241,1,-1,-1,-1
356,16,356,222,283,206,1,-1,-1,-1
357,12,86,113,344,312,1,-1,-1,-1
357,13,328,202,338,225,1,-1,-1,-1
357,15,341,173,140,251,1,-1,-1,-1
357,16,344,205,306,223,1,-1,-1,-1
358,12,95,105,320,307,1,-1,-1,-1
358,13,324,192,353,235,1,-1,-1,-1
358,15,347,164,128,232,1,-1,-1,-1
358,16,332,187,330,241,1,-1,-1,-1
358,17,378,196,251,231,1,-1,-1,-1
359,12,107,98,292,294,1,-1,-1,-1
359,13,319,181,370,245,1,-1,-1,-1
359,15,352,155,123,228,1,-1,-1,-1
359,16,319,170,355,258,1,-1,-1,-1
359,17,374,180,263,247,1,-1,-1,-1
360,12,117,93,273,290,1,-1,-1,-1
360,13,315,170,385,256,1,-1,-1,-1
360,15,355,151,122,229,1,-1,-1,-1
360,16,307,152,379,276,1,-1,-1,-1
360,17,373,171,268,256,1,-1,-1,-1
361,12,125,89,260,293,1,-1,-1,-1
361,13,310,160,402,266,1,-1,-1,-1
361,15,359,145,121,232,1,-1,-1,-1
361,16,295,135,403,293,1,-1,-1,-1
361,17,375,161,271,266,1,-1,-1,-1
362,12,133,86,248,294,1,-1,-1,-1
362,13,306,149,417,277,1,-1,-1,-1
362,15,364,139,117,232,1,-1,-1,-1
362,16,283,118,426,310,1,-1,-1,-1
362,17,380,155,269,272,1,-1,-1,-1
363,12,140,83,236,293,1,-1,-1,-1
363,13,302,138,433,288,1,-1,-1,-1
363,15,374,130,109,221,1,-1,-1,-1
363,16,271,100,450,328,1,-1,-1,-1
363,17,384,150,266,278,1,-1,-1,-1
364,12,147,77,222,288,1,-1,-1,-1
364,13,297,128,449,297,1,-1,-1,-1
364,15,386,124,101,207,1,-1,-1,-1
364,16,259,83,474,345,1,-1,-1,-1
364,17,387,145,261,282,1,-1,-1,-1
365,12,157,71,202,274,1,-1,-1,-1
365,13,293,117,465,308,1,-1,-1,-1
365,15,391,119,97,203,1,-1,-1,-1
365,16,246,65,499,363,1,-1,-1,-1
365,17,393,137,253,284,1,-1,-1,-1
366,12,165,67,186,260,1,-1,-1,-1
366,13,288,106,481,319,1,-1,-1,-1
366,15,393,115,96,205,1,-1,-1,-1
366,16,234,48,523,380,1,-1,-1,-1
366,17,403,131,238,277,1,-1,-1,-1
367,12,169,63,173,252,1,-1,-1,-1
367,13,284,95,497,330,1,-1,-1,-1
367,15,398,111,95,208,1,-1,-1,-1
367,16,222,31,546,397,1,-1,-1,-1
367,17,417,124,217,262,1,-1,-1,-1
368,12,168,61,166,251,1,-1,-1,-1
368,13,280,85,512,340,1,-1,-1,-1
368,15,402,108,92,208,1,-1,-1,-1
368,16,210,13,570,415,1,-1,-1,-1
368,17,427,120,202,251,1,-1,-1,-1
369,12,166,61,160,249,1,-1,-1,-1
369,13,275,74,529,351,1,-1,-1,-1
369,15,408,104,88,202,1,-1,-1,-1
369,16,198,-3,594,431,1,-1,-1,-1
369,17,433,118,195,250,1,-1,-1,-1
370,12,167,61,154,247,1,-1,-1,-1
370,13,271,63,544,361,1,-1,-1,-1
370,15,415,99,84,195,1,-1,-1,-1
370,16,186,-21,618,449,1,-1,-1,-1
370,17,438,117,189,250,1,-1,-1,-1
371,12,166,59,146,239,1,-1,-1,-1
371,13,266,53,560,371,1,-1,-1,-1
371,15,431,95,64,146,1,-1,-1,-1
371,16,173,-38,643,466,1,-1,-1,-1
371,17,446,115,183,247,1,-1,-1,-1
372,12,163,58,138,229,1,-1,-1,-1
372,13,262,42,576,382,1,-1,-1,-1
372,15,438,93,58,132,1,-1,-1,-1
372,16,161,-55,666,483,1,-1,-1,-1
372,17,454,113,175,241,1,-1,-1,-1
373,12,157,56,129,216,1,-1,-1,-1
373,13,258,31,591,393,1,-1,-1,-1
373,15,443,88,55,124,1,-1,-1,-1
373,16,149,-73,690,501,1,-1,-1,-1
373,17,471,109,162,229,1,-1,-1,-1
374,12,149,54,126,214,1,-1,-1,-1
374,13,253,20,608,404,1,-1,-1,-1
374,15,449,84,50,114,1,-1,-1,-1
374,16,137,-90,714,517,1,-1,-1,-1
374,17,483,108,155,222,1,-1,-1,-1
374,18,437,95,67,176,1,-1,-1,-1
375,12,141,53,124,214,1,-1,-1,-1
375,13,249,10,623,413,1,-1,-1,-1
375,15,464,90,53,120,1,-1,-1,-1
375,16,125,-108,738,535,1,-1,-1,-1
375,17,495,105,151,222,1,-1,-1,-1
375,18,439,95,66,175,1,-1,-1,-1
376,12,133,53,123,213,1,-1,-1,-1
376,13,244,0,640,423,1,-1,-1,-1
376,15,471,86,50,115,1,-1,-1,-1
376,16,113,-125,761,552,1,-1,-1,-1
376,17,502,104,148,222,1,-1,-1,-1
376,18,453,89,63,163,1,-1,-1,-1
377,12,128,54,122,211,1,-1,-1,-1
377,13,240,-11,655,434,1,-1,-1,-1
377,15,478,83,47,108,1,-1,-1,-1
377,16,100,-142,786,569,1,-1,-1,-1
377,17,507,105,144,220,1,-1,-1,-1
377,18,466,85,64,164,1,-1,-1,-1
378,12,126,56,121,208,1,-1,-1,-1
378,13,236,-21,671,444,1,-1,-1,-1
378,15,485,80,45,101,1,-1,-1,-1
378,16,88,-160,810,587,1,-1,-1,-1
378,17,510,106,143,219,1,-1,-1,-1
378,18,478,84,63,163,1,-1,-1,-1
379,12,120,55,115,202,1,-1,-1,-1
379,13,231,-32,687,455,1,-1,-1,-1
379,15,492,77,42,95,1,-1,-1,-1
379,16,76,-177,834,604,1,-1,-1,-1
379,17,517,103,141,220,1,-1,-1,-1
379,18,485,84,64,163,1,-1,-1,-1
380,12,113,53,113,199,1,-1,-1,-1
380,13,227,-43,703,465,1,-1,-1,-1
380,15,499,74,39,88,1,-1,-1,-1
380,16,64,-195,858,623,1,-1,-1,-1
380,17,528,101,136,216,1,-1,-1,-1
380,18,490,83,64,164,1,-1,-1,-1
381,12,102,52,110,199,1,-1,-1,-1
381,13,222,-53,719,475,1,-1,-1,-1
381,15,506,71,36,82,1,-1,-1,-1
381,16,52,-212,881,640,1,-1,-1,-1
381,17,541,98,130,211,1,-1,-1,-1
381,18,494,84,66,164,1,-1,-1,-1
382,12,96,52,107,199,1,-1,-1,-1
382,13,218,-64,734,486,1,-1,-1,-1
382,15,513,68,33,75,1,-1,-1,-1
382,16,40,-229,905,657,1,-1,-1,-1
382,17,548,97,126,207,1,-1,-1,-1
382,18,500,83,64,157,1,-1,-1,-1
383,12,90,53,106,196,1,-1,-1,-1
383,13,214,-75,750,497,1,-1,-1,-1
383,15,520,65,31,68,1,-1,-1,-1
383,16,27,-247,930,675,1,-1,-1,-1
383,17,553,97,122,201,1,-1,-1,-1
383,18,511,82,63,152,1,-1,-1,-1
384,12,87,56,104,194,1,-1,-1,-1
384,13,209,-86,766,508,1,-1,-1,-1
384,15,527,61,28,63,1,-1,-1,-1
384,16,15,-264,954,692,1,-1,-1,-1
384,17,559,99,119,195,1,-1,-1,-1
384,18,521,81,62,152,1,-1,-1,-1
385,12,79,57,105,193,1,-1,-1,-1
385,15,534,58,25,56,1,-1,-1,-1
385,16,3,-282,978,710,1,-1,-1,-1
385,17,565,101,118,192,1,-1,-1,-1
385,18,528,82,62,150,1,-1,-1,-1
386,12,71,58,105,193,1,-1,-1,-1
386,15,541,55,22,50,1,-1,-1,-1
386,16,-8,-299,1000,727,1,-1,-1,-1
386,17,572,102,119,191,1,-1,-1,-1
386,18,532,83,63,149,1,-1,-1,-1
387,12,58,60,104,191,1,-1,-1,-1
387,15,548,52,19,43,1,-1,-1,-1
387,17,586,103,118,191,1,-1,-1,-1
387,18,535,84,64,149,1,-1,-1,-1
388,12,47,59,104,192,1,-1,-1,-1
388,15,555,49,17,37,1,-1,-1,-1
388,17,596,103,119,191,1,-1,-1,-1
388,18,540,84,66,150,1,-1,-1,-1
389,12,30,59,103,193,1,-1,-1,-1
389,15,562,46,14,30,1,-1,-1,-1
389,17,609,103,117,192,1,-1,-1,-1
389,18,551,85,67,150,1,-1,-1,-1
390,12,21,61,103,191,1,-1,-1,-1
390,15,569,43,11,23,1,-1,-1,-1
390,17,616,104,115,190,1,-1,-1,-1
390,18,563,85,66,150,1,-1,-1,-1
391,12,14,65,103,187,1,-1,-1,-1
391,15,577,40,7,17,1,-1,-1,-1
391,17,619,105,115,189,1,-1,-1,-1
391,18,572,86,66,148,1,-1,-1,-1
392,12,10,66,105,187,1,-1,-1,-1
392,15,584,37,4,10,1,-1,-1,-1
392,17,622,106,114,188,1,-1,-1,-1
392,18,578,88,66,146,1,-1,-1,-1
393,12,6,65,105,186,1,-1,-1,-1
393,15,591,33,1,5,1,-1,-1,-1
393,17,627,106,114,188,1,-1,-1,-1
393,18,584,90,66,144,1,-1,-1,-1
394,12,2,65,103,182,1,-1,-1,-1
394,15,598,30,-1,-2,1,-1,-1,-1
394,17,634,105,114,189,1,-1,-1,-1
394,18,587,91,68,142,1,-1,-1,-1
395,12,-5,65,100,183,1,-1,-1,-1
395,15,605,27,-4,-9,1,-1,-1,-1
395,17,646,104,110,185,1,-1,-1,-1
395,18,595,91,67,142,1,-1,-1,-1
396,12,-11,65,99,185,1,-1,-1,-1
396,15,612,24,-7,-15,1,-1,-1,-1
396,17,652,103,109,184,1,-1,-1,-1
396,18,604,91,67,141,1,-1,-1,-1
397,12,-11,68,94,180,1,-1,-1,-1
397,15,619,21,-10,-21,1,-1,-1,-1
397,17,657,104,105,177,1,-1,-1,-1
397,18,614,91,67,142,1,-1,-1,-1
398,12,-9,74,90,174,1,-1,-1,-1
398,15,626,18,-13,-27,1,-1,-1,-1
398,17,660,106,104,174,1,-1,-1,-1
398,18,619,91,66,141,1,-1,-1,-1
399,12,-6,88,82,159,1,-1,-1,-1
399,15,633,15,-15,-34,1,-1,-1,-1
399,17,662,109,102,168,1,-1,-1,-1
399,18,623,94,67,138,1,-1,-1,-1
400,12,-4,92,79,154,1,-1,-1,-1
400,15,640,12,-18,-41,1,-1,-1,-1
400,17,664,109,102,169,1,-1,-1,-1
400,18,625,97,68,136,1,-1,-1,-1
401,12,-6,87,80,159,1,-1,-1,-1
401,15,647,8,-21,-46,1,-1,-1,-1
401,17,669,110,99,166,1,-1,-1,-1
401,18,632,97,69,138,1,-1,-1,-1
402,12,-10,89,79,157,1,-1,-1,-1
402,15,654,5,-24,-53,1,-1,-1,-1
402,17,678,116,93,155,1,-1,-1,-1
402,18,639,97,69,137,1,-1,-1,-1
403,12,-13,91,77,154,1,-1,-1,-1
403,15,661,2,-27,-59,1,-1,-1,-1
403,17,684,117,90,152,1,-1,-1,-1
403,18,651,98,68,136,1,-1,-1,-1
404,12,-17,93,76,151,1,-1,-1,-1
404,15,668,0,-29,-67,1,-1,-1,-1
404,17,690,118,88,148,1,-1,-1,-1
404,18,658,98,68,136,1,-1,-1,-1
405,12,-20,95,74,148,1,-1,-1,-1
405,15,675,-3,-32,-74,1,-1,-1,-1
